reference,candidate,n_records,n_groups,mse_difference_ref_minus_candidate,ci_low,ci_high,group_equal_difference,group_equal_ci_low,group_equal_ci_high,group_sign_flip_p,interpretation,block5_low,block5_high,block10_low,block10_high,block20_low,block20_high,holm_p_within_four_reported_comparisons
fixed_raw_d2,fixed_time_d2,300,296,0.0023703194863596154,0.0010099681829312233,0.003771554654713894,0.00222709929045849,0.0009042238068355712,0.0035843757718981915,0.0005998800239952009,exploratory conditional-on-predictions; sign symmetry and between-cluster independence assumptions; no adaptive-selection correction,0.0007294507270217148,0.004109710158574408,0.0007227129717565332,0.004090779930454105,0.0007095621827369127,0.0042314881401552115,0.0023995200959808036
fixed_full_d2,fixed_time_d2,300,296,0.001517171277582936,0.00042051591228514217,0.0026834096958109435,0.0014327383929484926,0.00034661467203330625,0.002548958475552892,0.012997400519896021,exploratory conditional-on-predictions; sign symmetry and between-cluster independence assumptions; no adaptive-selection correction,0.00023657358126377714,0.0028614720681756542,7.498934134246644e-05,0.0030562898929708954,0.00017813190827538008,0.0030128436055358535,0.025994801039792043
fixed_full_d2,nested_selected,300,296,0.0004369275551904113,-0.0006362504476551974,0.0015740536337286166,0.0004357936644082782,-0.0006073201527469816,0.0015154922071755497,0.46130773845230955,exploratory conditional-on-predictions; sign symmetry and between-cluster independence assumptions; no adaptive-selection correction,-0.0008338350810489911,0.0017097779401870146,-0.0009564269911472334,0.0018131054327848195,-0.0008688764720376702,0.0018516561455104545,0.46130773845230955
fixed_time_d2,nested_selected,300,296,-0.0010802437223925243,-0.0018582658895299673,-0.0003582712614142731,-0.0009969447285402143,-0.0017142827534436605,-0.00031454604648901426,0.003599280143971206,exploratory conditional-on-predictions; sign symmetry and between-cluster independence assumptions; no adaptive-selection correction,-0.002041797465152742,-0.0002035439410811949,-0.0020870700229588977,-0.00020533534566205476,-0.002122500110062793,-0.000201592326313671,0.010797840431913617
