reference,candidate,n_records,n_groups,mse_difference_ref_minus_candidate,ci_low,ci_high,group_equal_difference,group_equal_ci_low,group_equal_ci_high,group_sign_flip_p,interpretation,block5_low,block5_high,block10_low,block10_high,block20_low,block20_high
restricted_selected,nested_selected,300,296,0.00210569901130658,0.0009116539135597274,0.0033155663806009785,0.0021073740214549532,0.0008948045124125689,0.0033278084075024695,0.0003999200159968006,exploratory conditional-on-predictions; sign symmetry and between-cluster independence assumptions; no adaptive-selection correction,0.0006700503039433278,0.0035390880254859724,0.0006389172866500405,0.0035519657504150008,0.0007280155603667729,0.0035219579264358816
